x,y,z,px,py,pz,pw,u
0.18843,0.20530,0.42018,0.99974,0.00956,0.02072,0.00189,47.90000
0.18843,0.20530,0.42038,0.99974,0.00956,0.02072,0.00189,48.10000
0.18843,0.20530,0.42058,0.99974,0.00956,0.02072,0.00189,48.30000
0.18843,0.20530,0.42078,0.99974,0.00956,0.02072,0.00189,48.50000
0.18843,0.20530,0.42098,0.99974,0.00956,0.02072,0.00189,48.70000
0.18843,0.20530,0.42118,0.99974,0.00956,0.02072,0.00189,48.90000
0.18843,0.20530,0.42138,0.99974,0.00956,0.02072,0.00189,49.10000
0.18843,0.20530,0.42158,0.99974,0.00956,0.02072,0.00189,49.30000
0.18843,0.20530,0.42178,0.99974,0.00956,0.02072,0.00189,49.50000
0.18843,0.20530,0.42198,0.99974,0.00956,0.02072,0.00189,49.70000
0.18843,0.20530,0.42218,0.99974,0.00956,0.02072,0.00189,49.90000
0.18843,0.20530,0.42238,0.99974,0.00956,0.02072,0.00189,50.10000
0.18843,0.20530,0.42258,0.99974,0.00956,0.02072,0.00189,50.30000
0.18843,0.20530,0.42278,0.99974,0.00956,0.02072,0.00189,50.50000
0.18843,0.20530,0.42298,0.99974,0.00956,0.02072,0.00189,50.70000
0.18843,0.20530,0.42318,0.99974,0.00956,0.02072,0.00189,50.90000
0.18843,0.20530,0.42338,0.99974,0.00956,0.02072,0.00189,51.10000
0.18843,0.20530,0.42358,0.99974,0.00956,0.02072,0.00189,51.30000
0.18843,0.20530,0.42378,0.99974,0.00956,0.02072,0.00189,51.50000
0.18843,0.20530,0.42398,0.99974,0.00956,0.02072,0.00189,51.70000
0.18843,0.20530,0.42418,0.99974,0.00956,0.02072,0.00189,51.90000
0.18843,0.20530,0.42438,0.99974,0.00956,0.02072,0.00189,52.10000
0.18843,0.20530,0.42458,0.99974,0.00956,0.02072,0.00189,52.30000
0.18843,0.20530,0.42478,0.99974,0.00956,0.02072,0.00189,52.50000
0.18843,0.20530,0.42498,0.99974,0.00956,0.02072,0.00189,52.70000
0.18843,0.20530,0.42518,0.99974,0.00956,0.02072,0.00189,52.90000
0.18843,0.20530,0.42538,0.99974,0.00956,0.02072,0.00189,53.10000
0.18843,0.20530,0.42558,0.99974,0.00956,0.02072,0.00189,53.30000
0.18843,0.20530,0.42578,0.99974,0.00956,0.02072,0.00189,53.50000
0.18843,0.20530,0.42598,0.99974,0.00956,0.02072,0.00189,53.70000
0.18843,0.20530,0.42618,0.99974,0.00956,0.02072,0.00189,53.90000
0.18843,0.20530,0.42638,0.99974,0.00956,0.02072,0.00189,54.10000
0.18843,0.20530,0.42658,0.99974,0.00956,0.02072,0.00189,54.30000
0.18843,0.20530,0.42678,0.99974,0.00956,0.02072,0.00189,54.50000
0.18843,0.20530,0.42698,0.99974,0.00956,0.02072,0.00189,54.70000
0.18843,0.20530,0.42718,0.99974,0.00956,0.02072,0.00189,54.90000
0.18843,0.20530,0.42738,0.99974,0.00956,0.02072,0.00189,55.10000
0.18843,0.20530,0.42758,0.99974,0.00956,0.02072,0.00189,55.30000
0.18843,0.20530,0.42778,0.99974,0.00956,0.02072,0.00189,55.50000
0.18843,0.20530,0.42798,0.99974,0.00956,0.02072,0.00189,55.70000
0.18843,0.20530,0.42818,0.99974,0.00956,0.02072,0.00189,55.90000
0.18843,0.20530,0.42838,0.99974,0.00956,0.02072,0.00189,56.10000
0.18843,0.20530,0.42858,0.99974,0.00956,0.02072,0.00189,56.30000
0.18843,0.20530,0.42878,0.99974,0.00956,0.02072,0.00189,56.50000
0.18843,0.20530,0.42898,0.99974,0.00956,0.02072,0.00189,56.70000
0.18843,0.20530,0.42918,0.99974,0.00956,0.02072,0.00189,56.90000
0.18843,0.20530,0.42938,0.99974,0.00956,0.02072,0.00189,57.10000
0.18843,0.20530,0.42958,0.99974,0.00956,0.02072,0.00189,57.30000
0.18843,0.20530,0.42978,0.99974,0.00956,0.02072,0.00189,57.50000
0.18843,0.20530,0.42998,0.99974,0.00956,0.02072,0.00189,57.70000
0.18843,0.20530,0.43018,0.99974,0.00956,0.02072,0.00189,57.90000
0.18843,0.20530,0.43038,0.99974,0.00956,0.02072,0.00189,58.10000
0.18843,0.20530,0.43058,0.99974,0.00956,0.02072,0.00189,58.30000
0.18843,0.20530,0.43078,0.99974,0.00956,0.02072,0.00189,58.50000
0.18843,0.20530,0.43098,0.99974,0.00956,0.02072,0.00189,58.70000
0.18843,0.20530,0.43118,0.99974,0.00956,0.02072,0.00189,58.90000
0.18843,0.20530,0.43138,0.99974,0.00956,0.02072,0.00189,59.10000
0.18843,0.20530,0.43158,0.99974,0.00956,0.02072,0.00189,59.30000
0.18843,0.20530,0.43178,0.99974,0.00956,0.02072,0.00189,59.50000
0.18843,0.20530,0.43198,0.99974,0.00956,0.02072,0.00189,59.70000
0.18843,0.20530,0.43218,0.99974,0.00956,0.02072,0.00189,59.90000
0.18843,0.20530,0.43238,0.99974,0.00956,0.02072,0.00189,60.10000
0.18843,0.20530,0.43258,0.99974,0.00956,0.02072,0.00189,60.30000
0.18843,0.20530,0.43278,0.99974,0.00956,0.02072,0.00189,60.50000
